#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
11,CVE-2021-29593,369,,,2021-05-14,2021-05-19,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. The implementation of the `BatchToSpaceNd` TFLite operator is vulnerable to a division by zero error(https://github.com/tensorflow/tensorflow/blob/b5ed552fe55895aee8bd8b191f744a069957d18d/tensorflow/lite/kernels/batch_to_space_nd.cc#L81-L82). An attacker can craft a model such that one dimension of the `block` input is 0. Hence
12,CVE-2021-29589,369,,,2021-05-14,2021-05-19,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. The reference implementation of the `GatherNd` TFLite operator is vulnerable to a division by zero error(https://github.com/tensorflow/tensorflow/blob/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7/tensorflow/lite/kernels/internal/reference/reference_ops.h#L966). An attacker can craft a model such that `params` input would be an empty tensor. In turn
13,CVE-2021-29588,369,,,2021-05-14,2021-05-19,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. The optimized implementation of the `TransposeConv` TFLite operator is [vulnerable to a division by zero error](https://github.com/tensorflow/tensorflow/blob/0d45ea1ca641b21b73bcf9c00e0179cda284e7e7/tensorflow/lite/kernels/internal/optimized/optimized_ops.h#L5221-L5222). An attacker can craft a model such that `stride_{h
14,CVE-2021-29587,369,,,2021-05-14,2021-05-19,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. The `Prepare` step of the `SpaceToDepth` TFLite operator does not check for 0 before division(https://github.com/tensorflow/tensorflow/blob/5f7975d09eac0f10ed8a17dbb6f5964977725adc/tensorflow/lite/kernels/space_to_depth.cc#L63-L67). An attacker can craft a model such that `params->block_size` would be zero. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
15,CVE-2021-29586,369,,,2021-05-14,2021-05-19,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. Optimized pooling implementations in TFLite fail to check that the stride arguments are not 0 before calling `ComputePaddingHeightWidth`(https://github.com/tensorflow/tensorflow/blob/3f24ccd932546416ec906a02ddd183b48a1d2c83/tensorflow/lite/kernels/pooling.cc#L90). Since users can craft special models which will have `params->stride_{height
16,CVE-2021-29585,369,,,2021-05-14,2021-05-20,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. The TFLite computation for size of output after padding
17,CVE-2021-29573,369,,,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. The implementation of `tf.raw_ops.MaxPoolGradWithArgmax` is vulnerable to a division by 0. The implementation(https://github.com/tensorflow/tensorflow/blob/279bab6efa22752a2827621b7edb56a730233bd8/tensorflow/core/kernels/maxpooling_op.cc#L1033-L1034) fails to validate that the batch dimension of the tensor is non-zero
18,CVE-2021-29557,369,,DoS,2021-05-14,2021-05-18,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a denial of service via a FPE runtime error in `tf.raw_ops.SparseMatMul`. The division by 0 occurs deep in Eigen code because the `b` tensor is empty. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
19,CVE-2021-29556,369,,DoS,2021-05-14,2021-05-17,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a denial of service via a FPE runtime error in `tf.raw_ops.Reverse`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/36229ea9e9451dac14a8b1f4711c435a1d84a594/tensorflow/core/kernels/reverse_op.cc#L75-L76) performs a division based on the first dimension of the tensor argument. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
20,CVE-2021-29555,369,,DoS,2021-05-14,2021-05-18,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a denial of service via a FPE runtime error in `tf.raw_ops.FusedBatchNorm`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/828f346274841fa7505f7020e88ca36c22e557ab/tensorflow/core/kernels/fused_batch_norm_op.cc#L295-L297) performs a division based on the last dimension of the `x` tensor. Since this is controlled by the user
21,CVE-2021-29554,369,,DoS,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a denial of service via a FPE runtime error in `tf.raw_ops.DenseCountSparseOutput`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/efff014f3b2d8ef6141da30c806faf141297eca1/tensorflow/core/kernels/count_ops.cc#L123-L127) computes a divisor value from user data but does not check that the result is 0 before doing the division. Since `data` is given by the `values` argument
22,CVE-2021-29550,369,,DoS,2021-05-14,2021-05-18,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a runtime division by zero error and denial of service in `tf.raw_ops.FractionalAvgPool`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/acc8ee69f5f46f92a3f1f11230f49c6ac266f10c/tensorflow/core/kernels/fractional_avg_pool_op.cc#L85-L89) computes a divisor quantity by dividing two user controlled values. The user controls the values of `input_size[i]` and `pooling_ratio_[i]` (via the `value.shape()` and `pooling_ratio` arguments). If the value in `input_size[i]` is smaller than the `pooling_ratio_[i]`
23,CVE-2021-29549,369,,DoS,2021-05-14,2021-05-18,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a runtime division by zero error and denial of service in `tf.raw_ops.QuantizedBatchNormWithGlobalNormalization`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/6f26b3f3418201479c264f2a02000880d8df151c/tensorflow/core/kernels/quantized_add_op.cc#L289-L295) computes a modulo operation without validating that the divisor is not zero. Since `vector_num_elements` is determined based on input shapes(https://github.com/tensorflow/tensorflow/blob/6f26b3f3418201479c264f2a02000880d8df151c/tensorflow/core/kernels/quantized_add_op.cc#L522-L544)
24,CVE-2021-29548,369,,DoS,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a runtime division by zero error and denial of service in `tf.raw_ops.QuantizedBatchNormWithGlobalNormalization`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/55a97caa9e99c7f37a0bbbeb414dc55553d3ae7f/tensorflow/core/kernels/quantized_batch_norm_op.cc) does not validate all constraints specified in the op's contract(https://www.tensorflow.org/api_docs/python/tf/raw_ops/QuantizedBatchNormWithGlobalNormalization). The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
25,CVE-2021-29546,369,,,2021-05-14,2021-05-18,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger an integer division by zero undefined behavior in `tf.raw_ops.QuantizedBiasAdd`. This is because the implementation of the Eigen kernel(https://github.com/tensorflow/tensorflow/blob/61bca8bd5ba8a68b2d97435ddfafcdf2b85672cd/tensorflow/core/kernels/quantization_utils.h#L812-L849) does a division by the number of elements of the smaller input (based on shape) without checking that this is not zero. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
26,CVE-2021-29538,369,,DoS,2021-05-14,2021-05-17,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can cause a division by zero to occur in `Conv2DBackpropFilter`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/1b0296c3b8dd9bd948f924aa8cd62f87dbb7c3da/tensorflow/core/kernels/conv_grad_filter_ops.cc#L513-L522) computes a divisor based on user provided data (i.e.
27,CVE-2021-29528,369,,,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger a division by 0 in `tf.raw_ops.QuantizedMul`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/55900e961ed4a23b438392024912154a2c2f5e85/tensorflow/core/kernels/quantized_mul_op.cc#L188-L198) does a division by a quantity that is controlled by the caller. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
28,CVE-2021-29527,369,,,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger a division by 0 in `tf.raw_ops.QuantizedConv2D`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/00e9a4d67d76703fa1aee33dac582acf317e0e81/tensorflow/core/kernels/quantized_conv_ops.cc#L257-L259) does a division by a quantity that is controlled by the caller. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
29,CVE-2021-29526,369,,,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger a division by 0 in `tf.raw_ops.Conv2D`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/988087bd83f144af14087fe4fecee2d250d93737/tensorflow/core/kernels/conv_ops.cc#L261-L263) does a division by a quantity that is controlled by the caller. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
30,CVE-2021-29525,369,,,2021-05-14,2021-05-19,4.6,None,Local,Low,Not required,Partial,Partial,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger a division by 0 in `tf.raw_ops.Conv2DBackpropInput`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/b40060c9f697b044e3107917c797ba052f4506ab/tensorflow/core/kernels/conv_grad_input_ops.h#L625-L655) does a division by a quantity that is controlled by the caller. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
31,CVE-2021-29524,369,,,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger a division by 0 in `tf.raw_ops.Conv2DBackpropFilter`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/496c2630e51c1a478f095b084329acedb253db6b/tensorflow/core/kernels/conv_grad_shape_utils.cc#L130) does a modulus operation where the divisor is controlled by the caller. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2
32,CVE-2021-29522,369,,DoS,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. The `tf.raw_ops.Conv3DBackprop*` operations fail to validate that the input tensors are not empty. In turn
33,CVE-2021-29517,369,,,2021-05-14,2021-05-20,2.1,None,Local,Low,Not required,None,None,Partial,TensorFlow is an end-to-end open source platform for machine learning. A malicious user could trigger a division by 0 in `Conv3D` implementation. The implementation(https://github.com/tensorflow/tensorflow/blob/42033603003965bffac51ae171b51801565e002d/tensorflow/core/kernels/conv_ops_3d.cc#L143-L145) does a modulo operation based on user controlled input. Thus
34,CVE-2021-28856,369,,,2021-04-14,2021-04-21,4.3,None,Remote,Medium,Not required,None,None,Partial,In Deark before v1.5.8
35,CVE-2021-27550,369,,DoS,2021-02-23,2021-02-26,4.3,None,Remote,Medium,Not required,None,None,Partial,Polaris Office v9.102.66 is affected by a divide-by-zero error in PolarisOffice.exe and EngineDLL.dll that may cause a local denial of service. To exploit the vulnerability
36,CVE-2021-25675,369,,,2021-03-15,2021-03-18,2.1,None,Local,Low,Not required,None,None,Partial,A vulnerability has been identified in SIMATIC S7-PLCSIM V5.4 (All versions). An attacker with local access to the system could cause a Denial-of-Service condition in the application when it is used to open a specially crafted file. As a consequence
37,CVE-2021-20311,369,,,2021-05-11,2021-05-17,7.8,None,Remote,Low,Not required,None,None,Complete,A flaw was found in ImageMagick in versions before 7.0.11
38,CVE-2021-20310,369,,,2021-05-11,2021-05-17,7.8,None,Remote,Low,Not required,None,None,Complete,A flaw was found in ImageMagick in versions before 7.0.11
39,CVE-2021-20309,369,,,2021-05-11,2021-06-03,7.8,None,Remote,Low,Not required,None,None,Complete,A flaw was found in ImageMagick in versions before 7.0.11 and before 6.9.12
40,CVE-2021-20246,369,,,2021-03-09,2021-03-25,7.1,None,Remote,Medium,Not required,None,None,Complete,A flaw was found in ImageMagick in MagickCore/resample.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
41,CVE-2021-20245,369,,,2021-03-09,2021-06-03,7.1,None,Remote,Medium,Not required,None,None,Complete,A flaw was found in ImageMagick in coders/webp.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
42,CVE-2021-20244,369,,,2021-03-09,2021-03-25,7.1,None,Remote,Medium,Not required,None,None,Complete,A flaw was found in ImageMagick in MagickCore/visual-effects.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
43,CVE-2021-20243,369,,,2021-03-09,2021-06-03,4.3,None,Remote,Medium,Not required,None,None,Partial,A flaw was found in ImageMagick in MagickCore/resize.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
44,CVE-2021-20241,369,,,2021-03-09,2021-03-25,4.3,None,Remote,Medium,Not required,None,None,Partial,A flaw was found in ImageMagick in coders/jp2.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.
45,CVE-2021-20205,369,,DoS,2021-03-10,2021-05-04,4.3,None,Remote,Medium,Not required,None,None,Partial,Libjpeg-turbo versions 2.0.91 and 2.0.90 is vulnerable to a denial of service vulnerability caused by a divide by zero when processing a crafted GIF image.
46,CVE-2021-20176,369,,,2021-02-06,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,A divide-by-zero flaw was found in ImageMagick 6.9.11-57 and 7.0.10-57 in gem.c. This flaw allows an attacker who submits a crafted file that is processed by ImageMagick to trigger undefined behavior through a division by zero. The highest threat from this vulnerability is to system availability.
47,CVE-2020-27773,369,,,2020-12-04,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,A flaw was found in ImageMagick in MagickCore/gem-private.h. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of values outside the range of type `unsigned char` or division by zero. This would most likely lead to an impact to application availability
48,CVE-2020-27765,369,,,2020-12-04,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,A flaw was found in ImageMagick in MagickCore/segment.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. This would most likely lead to an impact to application availability
49,CVE-2020-27763,369,,,2020-12-03,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,A flaw was found in ImageMagick in MagickCore/resize.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. This would most likely lead to an impact to application availability
50,CVE-2020-27760,369,,,2020-12-03,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,In `GammaImage()` of /MagickCore/enhance.c
51,CVE-2020-27756,369,,,2020-12-08,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,In ParseMetaGeometry() of MagickCore/geometry.c
52,CVE-2020-27750,369,,,2020-12-08,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,A flaw was found in ImageMagick in MagickCore/colorspace-private.h and MagickCore/quantum.h. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of values outside the range of type `unsigned char` and math division by zero. This would most likely lead to an impact to application availability
53,CVE-2020-27661,369,,DoS,2021-06-02,2021-06-14,2.1,None,Local,Low,Not required,None,None,Partial,A divide-by-zero issue was found in dwc2_handle_packet in hw/usb/hcd-dwc2.c in the hcd-dwc2 USB host controller emulation of QEMU. A malicious guest could use this flaw to crash the QEMU process on the host
54,CVE-2020-27560,369,,DoS,2020-10-22,2021-01-12,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.10-34 allows Division by Zero in OptimizeLayerFrames in MagickCore/layer.c
55,CVE-2020-25708,369,,DoS,2020-11-27,2020-12-02,5,None,Remote,Low,Not required,None,None,Partial,A divide by zero issue was found to occur in libvncserver-0.9.12. A malicious client could use this flaw to send a specially crafted message that
56,CVE-2020-20453,369,,DoS,2021-05-25,2021-05-26,4,None,Remote,Low,???,None,None,Partial,FFmpeg 4.2 is affected by a Divide By Zero issue via libavcodec/aaccoder
57,CVE-2020-20448,369,,DoS,2021-05-25,2021-05-27,4,None,Remote,Low,???,None,None,Partial,FFmpeg 4.1.3 is affected by a Divide By Zero issue via libavcodec/ratecontrol.c
58,CVE-2020-20446,369,,DoS,2021-05-25,2021-05-27,4,None,Remote,Low,???,None,None,Partial,FFmpeg 4.2 is affected by a Divide By Zero issue via libavcodec/aacpsy.c
59,CVE-2020-20445,369,,DoS,2021-05-25,2021-05-26,4,None,Remote,Low,???,None,None,Partial,FFmpeg 4.2 is affected by a Divide By Zero issue via libavcodec/lpc.h
60,CVE-2020-20264,369,,DoS,2021-05-19,2021-06-01,4,None,Remote,Low,???,None,None,Partial,Mikrotik RouterOs before 6.47 (stable tree) in the /ram/pckg/advanced-tools/nova/bin/netwatch process. An authenticated remote attacker can cause a Denial of Service due to a divide by zero error.
61,CVE-2020-20253,369,,DoS,2021-05-18,2021-05-25,4,None,Remote,Low,???,None,None,Partial,Mikrotik RouterOs before 6.47 (stable tree) suffers from a divison by zero vulnerability in the /nova/bin/lcdstat process. An authenticated remote attacker can cause a Denial of Service due to a divide by zero error.
62,CVE-2020-16310,369,,DoS,2020-08-13,2020-08-31,4.3,None,Remote,Medium,Not required,None,None,Partial,A division by zero vulnerability in dot24_print_page() in devices/gdevdm24.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.
63,CVE-2020-16299,369,,DoS,2020-08-13,2020-08-31,4.3,None,Remote,Medium,Not required,None,None,Partial,A Division by Zero vulnerability in bj10v_print_page() in contrib/japanese/gdev10v.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.
64,CVE-2020-16161,369,,,2020-10-19,2020-10-29,5,None,Remote,Low,Not required,None,None,Partial,GoPro gpmf-parser 1.5 has a division-by-zero vulnerability in GPMF_ScaledData(). Parsing malicious input can result in a crash.
65,CVE-2020-16160,369,,,2020-10-19,2020-10-29,5,None,Remote,Low,Not required,None,None,Partial,GoPro gpmf-parser 1.5 has a division-by-zero vulnerability in GPMF_Decompress(). Parsing malicious input can result in a crash.
66,CVE-2020-14415,369,,,2020-08-27,2020-09-02,2.1,None,Local,Low,Not required,None,None,Partial,oss_write in audio/ossaudio.c in QEMU before 5.0.0 mishandles a buffer position.
67,CVE-2020-12767,369,,,2020-05-09,2020-07-27,2.1,None,Local,Low,Not required,None,None,Partial,exif_entry_get_value in exif-entry.c in libexif 0.6.21 has a divide-by-zero error.
68,CVE-2020-12371,369,,DoS,2021-02-17,2021-02-22,2.1,None,Local,Low,Not required,None,None,Partial,Divide by zero in some Intel(R) Graphics Drivers before version 26.20.100.8141 may allow a privileged user to potentially enable a denial of service via local access.
69,CVE-2020-11145,369,,,2021-01-21,2021-01-29,5,None,Remote,Low,Not required,None,None,Partial,Divide by zero issue can happen while updating delta extension header due to improper validation of master SN and extension header SN in Snapdragon Auto
70,CVE-2019-1010315,369,,,2019-07-11,2021-01-15,4.3,None,Remote,Medium,Not required,None,None,Partial,WavPack 5.1 and earlier is affected by: CWE 369: Divide by Zero. The impact is: Divide by zero can lead to sudden crash of a software/service that tries to parse a .wav file. The component is: ParseDsdiffHeaderConfig (dsdiff.c:282). The attack vector is: Maliciously crafted .wav file. The fixed version is: After commit https://github.com/dbry/WavPack/commit/4c0faba32fddbd0745cbfaf1e1aeb3da5d35b9fc.
71,CVE-2019-19888,369,,,2019-12-18,2019-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,jfif_decode in jfif.c in ffjpeg through 2019-08-21 has a divide-by-zero error.
72,CVE-2019-16228,369,,,2019-09-11,2020-09-14,5,None,Remote,Low,Not required,None,None,Partial,An issue was discovered in py-lmdb 0.97. There is a divide-by-zero error in the function mdb_env_open2 if mdb_env_read_header obtains a zero value for a certain size field. NOTE: this outcome occurs when accessing a data.mdb file supplied by an attacker.
73,CVE-2019-16168,369,,,2019-09-09,2021-06-15,4.3,None,Remote,Medium,Not required,None,None,Partial,In SQLite through 3.29.0
74,CVE-2019-15939,369,,,2019-09-05,2020-01-09,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in OpenCV 4.1.0. There is a divide-by-zero error in cv::HOGDescriptor::getDescriptorSize in modules/objdetect/src/hog.cpp.
75,CVE-2019-15133,369,,,2019-08-17,2019-08-29,4.3,None,Remote,Medium,Not required,None,None,Partial,In GIFLIB before 2019-02-16
76,CVE-2019-14981,369,,DoS,2019-08-12,2020-08-19,4.3,None,Remote,Medium,Not required,None,None,Partial,In ImageMagick 7.x before 7.0.8-41 and 6.x before 6.9.10-41
77,CVE-2019-14535,369,,,2019-08-29,2020-08-18,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,A divide-by-zero error exists in the SeekIndex function of demux/asf/asf.c in VideoLAN VLC media player 3.0.7.1. As a result
78,CVE-2019-14498,369,,,2019-08-29,2020-08-18,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,A divide-by-zero error exists in the Control function of demux/caf.c in VideoLAN VLC media player 3.0.7.1. As a result
79,CVE-2019-14494,369,,,2019-08-01,2020-11-09,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Poppler through 0.78.0. There is a divide-by-zero error in the function SplashOutputDev::tilingPatternFill at SplashOutputDev.cc.
80,CVE-2019-14443,369,,DoS,2019-07-30,2019-12-05,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Libav 12.3. Division by zero in range_decode_culshift in libavcodec/apedec.c allows remote attackers to cause a denial of service (application crash)
81,CVE-2019-14284,369,,DoS,2019-07-26,2019-08-11,2.1,None,Local,Low,Not required,None,None,Partial,In the Linux kernel before 5.2.3
82,CVE-2019-14249,369,,DoS,2019-07-24,2019-08-05,4.3,None,Remote,Medium,Not required,None,None,Partial,dwarf_elf_load_headers.c in libdwarf before 2019-07-05 allows attackers to cause a denial of service (division by zero) via an ELF file with a zero-size section group (SHT_GROUP)
83,CVE-2019-13454,369,,,2019-07-09,2020-08-19,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-54 Q16 allows Division by Zero in RemoveDuplicateLayers in MagickCore/layer.c.
